OPT_SENSEX_20250513_CE_8300000,0,0,0,0,1020,197523,1020
OPT_SENSEX_20250513_CE_8310000,0,0,0,0,1100,177650,1100
OPT_SENSEX_20250513_CE_8320000,0,0,0,0,920,125028,920
OPT_SENSEX_20250513_CE_8330000,0,0,0,0,1380,156354,1380
OPT_SENSEX_20250513_CE_8340000,0,0,0,0,380,35625,380
OPT_SENSEX_20250513_CE_8350000,0,0,0,0,60,4635,60
OPT_SENSEX_20250513_CE_8360000,0,0,0,0,1080,69984,1080
OPT_SENSEX_20250513_CE_8370000,0,0,0,0,840,45360,840
OPT_SENSEX_20250513_CE_8380000,0,0,0,0,60,2715,60
OPT_SENSEX_20250513_CE_8390000,0,0,0,0,220,8426,220
OPT_SENSEX_20250513_CE_8400000,0,0,0,0,580,17980,580
OPT_SENSEX_20250513_CE_8410000,0,0,0,0,-560,-14924,-560
OPT_SENSEX_20250513_CE_8420000,0,0,0,0,-380,-8531,-380
OPT_SENSEX_20250513_CE_8430000,0,0,0,0,220,4125,220
OPT_SENSEX_20250513_CE_8440000,0,0,0,0,-380,-6156,-380
OPT_SENSEX_20250513_CE_8450000,0,0,0,0,-500,-6650,-500
OPT_SENSEX_20250513_CE_8460000,0,0,0,0,-860,-10105,-860
OPT_SENSEX_20250513_CE_8470000,0,0,0,0,-980,-9996,-980
OPT_SENSEX_20250513_CE_8480000,0,0,0,0,-1320,-12078,-1320
OPT_NIFTY_20250515_CE_2525000,0,0,0,0,75,5625,75
OPT_NIFTY_20250529_CE_2445000,0,0,0,0,-1125,-841162.5,-1125
OPT_NIFTY_20250529_PE_2445000,0,0,0,0,-75,-11696.25,-75
OPT_NIFTY_20250529_CE_2455000,0,0,0,0,-2625,-1759143.75,-2625
OPT_NIFTY_20250529_PE_2455000,0,0,0,0,-825,-142436.25,-825
OPT_NIFTY_20250529_CE_2465000,0,0,0,0,1650,976965,1650
OPT_NIFTY_20250529_PE_2465000,0,0,0,0,-825,-164546.25,-825
OPT_NIFTY_20250529_CE_2475000,0,0,0,0,7125,3693600,7125
OPT_NIFTY_20250529_PE_2475000,0,0,0,0,-150,-34162.5,-150
OPT_NIFTY_20250529_CE_2485000,0,0,0,0,6300,2834370,6300
OPT_NIFTY_20250529_PE_2485000,0,0,0,0,-450,-117202.5,-450
OPT_NIFTY_20250529_CE_2495000,0,0,0,0,-450,-175140,-450
OPT_NIFTY_20250529_PE_2495000,0,0,0,0,-375,-110643.75,-375
OPT_NIFTY_20250529_CE_2505000,0,0,0,0,-300,-99285,-300
OPT_NIFTY_20250529_PE_2505000,0,0,0,0,-150,-50407.5,-150
OPT_NIFTY_20250529_CE_2515000,0,0,0,0,-1200,-332400,-1200
OPT_NIFTY_20250529_CE_2525000,0,0,0,0,-900,-204795,-900
OPT_NIFTY_20250529_CE_2535000,0,0,0,0,-450,-84420,-450
OPT_NIFTY_20250529_CE_2545000,0,0,0,0,3900,589875,3900
OPT_NIFTY_20250605_PE_2350000,0,0,0,0,-3150,-260032.5,-3150
OPT_NIFTY_20250605_PE_2380000,0,0,0,0,-825,-89306.25,-825
OPT_NIFTY_20250605_PE_2390000,0,0,0,0,-2850,-338152.5,-2850
OPT_NIFTY_20250605_PE_2400000,0,0,0,0,-1425,-187815,-1425
OPT_NIFTY_20250605_CE_2410000,0,0,0,0,675,725625,675
OPT_NIFTY_20250605_PE_2410000,0,0,0,0,-4950,-706612.5,-4950
OPT_NIFTY_20250605_CE_2420000,0,0,0,0,-75,-78386.25,-75
OPT_NIFTY_20250605_PE_2420000,0,0,0,0,-6000,-978000,-6000
OPT_NIFTY_20250605_CE_2430000,0,0,0,0,-225,-207303.75,-225
OPT_NIFTY_20250605_PE_2430000,0,0,0,0,-6375,-1084068.75,-6375
OPT_NIFTY_20250605_CE_2440000,0,0,0,0,-1800,-1531260,-1800
OPT_NIFTY_20250605_PE_2440000,0,0,0,0,-6525,-1252800,-6525
OPT_NIFTY_20250605_CE_2450000,0,0,0,0,-6375,-4973137.5,-6375
OPT_NIFTY_20250605_PE_2450000,0,0,0,0,-6300,-1313235,-6300
OPT_NIFTY_20250605_CE_2460000,0,0,0,0,-450,-316575,-450
OPT_NIFTY_20250605_PE_2460000,0,0,0,0,-150,-35460,-150
OPT_NIFTY_20250605_PE_2470000,0,0,0,0,1200,311940,1200
OPT_NIFTY_20250605_PE_2480000,0,0,0,0,10350,2948715,10350
OPT_NIFTY_20250605_CE_2490000,0,0,0,0,2100,1017555,2100
OPT_NIFTY_20250605_PE_2490000,0,0,0,0,5550,1736040,5550
OPT_NIFTY_20250605_CE_2500000,0,0,0,0,1575,661263.75,1575
OPT_NIFTY_20250605_PE_2500000,0,0,0,0,5025,1800206.25,5025
OPT_NIFTY_20250605_CE_2510000,0,0,0,0,1950,707362.5,1950
OPT_NIFTY_20250605_CE_2520000,0,0,0,0,1200,368520,1200
OPT_NIFTY_20250605_CE_2530000,0,0,0,0,3525,932715,3525
OPT_NIFTY_20250605_CE_2540000,0,0,0,0,1575,350516.25,1575
OPT_NIFTY_20250605_CE_2550000,0,0,0,0,825,153532.5,825
OPT_NIFTY_20250605_PE_2375000,0,0,0,0,-600,-60720,-600
OPT_NIFTY_20250605_CE_2405000,0,0,0,0,450,511807.5,450
OPT_NIFTY_20250605_PE_2405000,0,0,0,0,-375,-48000,-375
OPT_NIFTY_20250605_CE_2415000,0,0,0,0,-750,-756975,-750
OPT_NIFTY_20250605_PE_2415000,0,0,0,0,-825,-123090,-825
OPT_NIFTY_20250605_CE_2425000,0,0,0,0,-150,-148050,-150
OPT_NIFTY_20250605_PE_2425000,0,0,0,0,-1125,-186468.75,-1125
OPT_NIFTY_20250605_PE_2435000,0,0,0,0,-1875,-346781.25,-1875
OPT_NIFTY_20250605_CE_2455000,0,0,0,0,-75,-54105,-75
OPT_NIFTY_20250605_PE_2455000,0,0,0,0,-300,-67470,-300
OPT_NIFTY_20250605_PE_2465000,0,0,0,0,375,93187.5,375
OPT_NIFTY_20250605_PE_2475000,0,0,0,0,75,20580,75
OPT_NIFTY_20250605_CE_2485000,0,0,0,0,2025,1035686.25,2025
OPT_NIFTY_20250605_PE_2485000,0,0,0,0,2925,851760,2925
OPT_NIFTY_20250605_CE_2495000,0,0,0,0,225,102093.75,225
OPT_NIFTY_20250605_PE_2495000,0,0,0,0,375,127106.25,375
OPT_NIFTY_20250605_CE_2505000,0,0,0,0,525,201731.25,525
OPT_NIFTY_20250605_PE_2505000,0,0,0,0,150,57555,150
OPT_NIFTY_20250605_CE_2515000,0,0,0,0,150,49762.5,150
OPT_NIFTY_20250605_CE_2535000,0,0,0,0,75,23047.5,75
OPT_NIFTY_20250605_CE_2545000,0,0,0,0,75,20332.5,75
OPT_NIFTY_20250612_PE_2400000,0,0,0,0,-75,-12360,-75
OPT_NIFTY_20250612_CE_2520000,0,0,0,0,-225,-83857.5,-225
OPT_NIFTY_20250626_CE_2410000,0,0,0,0,450,574650,450
OPT_NIFTY_20250626_PE_2410000,0,0,0,0,-900,-204390,-900
OPT_NIFTY_20250626_CE_2420000,0,0,0,0,6900,8262750,6900
OPT_NIFTY_20250626_PE_2420000,0,0,0,0,-4425,-1080142.5,-4425
OPT_NIFTY_20250626_CE_2430000,0,0,0,0,6825,7545037.5,6825
